steps,2880,rd=0.0876,C,0,R,0.9496,D,0.0504,Scost,831.85,Tscost,2.56077e+006
steps,2900,rd=0.08615,C,0,R,0.9554,D,0.0446,Scost,823.077,Tscost,2.5773e+006
steps,2920,rd=0.084675,C,0,R,0.9613,D,0.0387,Scost,813.981,Tscost,2.59368e+006
steps,2940,rd=0.084225,C,0,R,0.9631,D,0.0369,Scost,811.171,Tscost,2.60995e+006
steps,2960,rd=0.08335,C,0,R,0.9666,D,0.0334,Scost,805.661,Tscost,2.62611e+006
steps,2980,rd=0.08475,C,0,R,0.961,D,0.039,Scost,814.447,Tscost,2.64233e+006
steps,3000,rd=0.0847,C,0,R,0.9612,D,0.0388,Scost,814.136,Tscost,2.65862e+006
steps,3020,rd=0.08465,C,0,R,0.9614,D,0.0386,Scost,813.825,Tscost,2.67494e+006
steps,3040,rd=0.083825,C,0,R,0.9647,D,0.0353,Scost,808.66,Tscost,2.6911e+006
steps,3060,rd=0.0843,C,0,R,0.9628,D,0.0372,Scost,811.64,Tscost,2.70732e+006
steps,3080,rd=0.0827,C,0,R,0.9692,D,0.0308,Scost,801.528,Tscost,2.72351e+006
steps,3100,rd=0.08265,C,0,R,0.9694,D,0.0306,Scost,801.209,Tscost,2.73953e+006
steps,3120,rd=0.082075,C,0,R,0.9717,D,0.0283,Scost,797.523,Tscost,2.75552e+006
steps,3140,rd=0.080675,C,0,R,0.9773,D,0.0227,Scost,788.437,Tscost,2.77137e+006
steps,3160,rd=0.0797,C,0,R,0.9812,D,0.0188,Scost,782.016,Tscost,2.78706e+006
steps,3180,rd=0.079825,C,0,R,0.9807,D,0.0193,Scost,782.844,Tscost,2.80272e+006
steps,3200,rd=0.079325,C,0,R,0.9827,D,0.0173,Scost,779.527,Tscost,2.81833e+006
steps,3220,rd=0.078575,C,0,R,0.9857,D,0.0143,Scost,774.514,Tscost,2.83386e+006
steps,3240,rd=0.078675,C,0,R,0.9853,D,0.0147,Scost,775.185,Tscost,2.84934e+006
steps,3260,rd=0.079225,C,0,R,0.9831,D,0.0169,Scost,778.861,Tscost,2.86483e+006
steps,3280,rd=0.08015,C,0,R,0.9794,D,0.0206,Scost,784.989,Tscost,2.8805e+006
steps,3300,rd=0.080875,C,0,R,0.9765,D,0.0235,Scost,789.744,Tscost,2.89629e+006
steps,3320,rd=0.080875,C,0,R,0.9765,D,0.0235,Scost,789.744,Tscost,2.91205e+006
steps,3340,rd=0.0797,C,0,R,0.9812,D,0.0188,Scost,782.016,Tscost,2.92784e+006
steps,3360,rd=0.080475,C,0,R,0.9781,D,0.0219,Scost,787.126,Tscost,2.94352e+006
steps,3380,rd=0.08,C,0,R,0.98,D,0.02,Scost,784,Tscost,2.95924e+006
